Filename	C	H	N	B	ESP	OOP	DP	aekcal	aehart	aeev	aej	aepekcal	aepehart	aepeev	aepej	homoev	homohart	homokcal	homoj	lumoev	lumohart	lumokcal	lumoj	hlgapev	hlgaphart	hlgapkcal	hlgapj	diffaekcal	diffaehart	diffaeev	diffaej	diffhlgapev	diffhlgaphart	diffhlgapkcal	diffhlgapj
PAH37		26	16	00	00		-999.85802504	0.00000000	0.00249000	5398.38454168	8.60287337	234.09610816	22586.84092239	31.38595664	0.05001671	1.36102388	131.31884258	-5.42630000	-0.19941285	-125.13345168	-523.55836182	-2.08370000	-0.07657456	-48.05126389	-201.04648813	3.34260000	0.12283829	77.08218779	322.51187369	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH38		26	16	00	00		-999.85327434	0.00000000	0.03820000	5395.40342950	8.59812266	233.96683490	22574.36794903	31.36862459	0.04998909	1.36027230	131.24632528	-4.99910000	-0.18371354	-115.28198557	-482.33982761	-2.47810000	-0.09106850	-57.14634403	-239.10030342	2.52100000	0.09264504	58.13564154	243.23952420	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH39		26	16	00	00		-999.86435694	0.00000000	0.00000000	5402.35786502	8.60920526	234.26840777	22603.46530724	31.40905735	0.05005352	1.36202563	131.41549595	-5.38710000	-0.19797228	-124.22947820	-519.77613677	-1.91130000	-0.07023898	-44.07562542	-184.41241674	3.47580000	0.12773330	80.15385278	335.36372003	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH40		26	16	00	00		-999.85402670	0.00000000	0.00000000	5395.87554005	8.59887502	233.98730755	22576.34325957	31.37136942	0.04999346	1.36039132	131.25780965	-5.01850000	-0.18442647	-115.72936020	-484.21164307	-2.40850000	-0.08851074	-55.54132989	-232.38492425	2.61000000	0.09591573	60.18803031	251.82671882	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH41		26	16	00	00		-999.85758522	0.00000000	0.00002000	5398.10854834	8.60243354	234.08413996	22585.68616625	31.38435203	0.05001415	1.36095430	131.31212889	-5.02180000	-0.18454775	-115.80546001	-484.53004467	-2.43400000	-0.08944785	-56.12937386	-234.84530024	2.58780000	0.09509990	59.67608615	249.68474443	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH42		26	16	00	00		-999.83828301	0.00000000	0.00979000	5385.99622843	8.58313133	233.55890006	22535.00821975	31.31393156	0.04990193	1.35790058	131.01748965	-5.06740000	-0.18622352	-116.85702100	-488.92977585	-2.49120000	-0.09154991	-57.44843721	-240.36426128	2.57620000	0.09467360	59.40858379	248.56551457	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH43		26	16	00	00		-999.84378252	0.00000000	0.12072000	5389.44722470	8.58863085	233.70854942	22549.44718814	31.33399549	0.04993390	1.35877064	131.10143713	-5.38100000	-0.19774810	-124.08880885	-519.18757624	-1.93580000	-0.07113934	-44.64060884	-186.77630739	3.44520000	0.12660877	79.44820001	332.41126885	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH44		26	16	00	00		-999.85756765	0.00000000	0.16791000	5398.09751996	8.60241597	234.08366172	22585.64002351	31.38428791	0.05001405	1.36095152	131.31186062	-5.02800000	-0.18477559	-115.94843540	-485.12825373	-2.43370000	-0.08943683	-56.12245570	-234.81635464	2.59430000	0.09533877	59.82597971	250.31189910	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH45		26	16	00	00		-999.83837677	7.63700000	0.04006000	5386.05505974	8.58322509	233.56145122	22535.25436995	31.31427360	0.04990247	1.35791541	131.01892074	-5.39720000	-0.19834344	-124.46238973	-520.75063863	-2.00370000	-0.07363462	-46.20642005	-193.32766150	3.39350000	0.12470883	78.25596968	327.42297714	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH46		24	14	00	00		-922.50006767	0.00000000	0.04032000	4944.40167884	7.87940562	214.40954813	20687.37662427	31.29368151	0.04986966	1.35702246	130.93276344	-5.10080000	-0.18745094	-117.62724330	-492.15238597	-2.24840000	-0.08262718	-51.84933615	-216.93762245	2.85240000	0.10482377	65.77790715	275.21476351	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH47		24	14	00	00		-922.48283902	0.00000000	0.06866000	4933.59053982	7.86217698	213.94073277	20642.14281861	31.22525658	0.04976061	1.35405527	130.64647353	-5.16460000	-0.18979555	-119.09850626	-498.30815020	-2.25970000	-0.08304244	-52.10992034	-218.02790671	2.90490000	0.10675311	66.98858592	280.28024349	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH48		24	14	00	00		-922.48051513	0.00000000	0.16568000	4932.13227758	7.85985309	213.87749654	20636.04144939	31.21602707	0.04974591	1.35365504	130.60785726	-5.30300000	-0.19488166	-122.29008611	-511.66172028	-2.13490000	-0.07845613	-49.23196395	-205.98653717	3.16810000	0.11642553	73.05812216	305.67518311	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH49		24	14	00	00		-922.49945526	0.00000000	0.06102000	4944.01738536	7.87879321	214.39288359	20685.76874035	31.29124927	0.04986578	1.35691698	130.92258695	-5.18390000	-0.19050481	-119.54357484	-500.17031713	-2.16560000	-0.07958433	-49.93992277	-208.94863689	3.01830000	0.11092048	69.60365206	291.22168024	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH50		26	16	00	00		-999.84132531	0.00000000	0.11079000	5387.90529631	8.58617363	233.64168508	22542.99575976	31.32503079	0.04991961	1.35838189	131.06392883	-5.19030000	-0.19074001	-119.69116235	-500.78782326	-2.22900000	-0.08191424	-51.40196152	-215.06580700	2.96130000	0.10882577	68.28920083	285.72201626	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH51		26	16	00	00		-999.84171583	0.00000000	0.08598000	5388.15035445	8.58656415	233.65231180	22544.02108302	31.32645555	0.04992188	1.35844367	131.06989002	-5.24180000	-0.19263260	-120.87878057	-505.75681790	-2.24430000	-0.08247650	-51.75478790	-216.54203259	2.99750000	0.11015609	69.12399267	289.21478532	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
PAH52		26	16	00	00		-999.83618916	0.00000000	0.11477000	5384.68231838	8.58103748	233.50192353	22529.51082010	31.30629255	0.04988975	1.35756932	130.98552803	-5.18270000	-0.19046071	-119.51590218	-500.05453473	-2.32240000	-0.08534663	-53.55581670	-224.07753709	2.86030000	0.10511409	65.96008548	275.97699764	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000
